date,order_id,client_id,product_family_id,qty,total_price
2014-05-07,AdEAtPPraPz,UNKNOWN_CLIENT,2,-12,-1035.0
2014-05-07,sdEPtaaytaU,CBzsBZZ,3,1,18.145833333333332
2014-05-07,sdEPtaaytay,CBwrtzrt,3,5,18.525000000000002
2014-05-07,sdEPtaaytPr,CZzsZZa,11,1,12.5
2014-05-07,sdEPtaaytPt,CZaaBz,2,2,103.16666666666667
2014-05-07,sdEPtaaytar,CBzswVzs,2,5,189.58333333333334
2014-05-07,sdEPtaaytPU,CZzaaB,2,3,211.5
2014-05-07,sdEPtaaytaP,CBwrtzrt,1,6,244.5
2014-05-07,sdEPtaaytai,CBZaart,11,1,5.0
2014-05-07,sdEPtaaytai,CBZaart,11,3,1.7
2014-05-07,sdEPtaaytPy,CBwzsza,2,1,258.3333333333333
2014-05-07,sdEPtaaytai,CBZaart,11,3,5.6125
2014-05-07,sdEPtaaytai,CBZaart,11,3,4.1475
2014-05-07,sdEPtaaytPi,CBwwZz,2,1,33.583333333333336
2014-05-09,sdEPtaaytzy,CZwaZzs,8,1,14.25
2014-05-09,sdEPtaaytzo,CZzaaB,9,1,5.75
2014-05-09,sdEPtaaytEP,CZzaaB,9,1,5.75
2014-05-09,sdEPtaaytzi,CZzaaB,11,2,3.3333333333333335
2014-05-09,sdEPtaaytzz,CZaVww,3,1,11.25
2014-05-09,sdEPtaaytza,CBzVBz,2,1,42.708333333333336
2014-05-09,sdEPtaaytzt,CBwBazs,2,1,33.4375
2014-05-09,sdEPtaaytzU,CBzVza,2,1,86.33333333333333
2014-05-09,sdEPtaaytzr,CBwBazs,2,3,85.3125
2014-05-09,sdEPtaaytEE,CBwwwz,2,8,426.6666666666667
2014-05-09,sdEPtaaytEU,CBZartz,2,1,43.083333333333336
2014-05-09,sdEPtaaytzy,CZwaZzs,2,1,50.833333333333336
2014-05-09,sdEPtaaytzz,CZaVww,11,3,7.8125
2014-05-09,sdEPtaaytEr,CBwBazs,2,1,28.4375
2014-05-09,sdEPtaaytEz,CZzaaB,2,4,282.0
2014-05-09,sdEPtaaytEi,CBZartz,11,1,12.5
2014-05-09,sdEPtaaytzy,CZwaZzs,8,1,8.0
2014-05-09,sdEPtaaytzU,CBzVza,1,1,140.5
2014-05-09,sdEPtaaytEa,CBzVBz,2,2,55.0
2014-05-09,sdEPtaaytEa,CBzVBz,3,2,11.0
2014-05-09,sdEPtaaytzE,CBzVBz,2,2,40.833333333333336
2014-05-09,sdEPtaaytEo,CBwwwa,2,2,183.16666666666666
2014-05-12,sdEPtaaytya,CBwzaa,3,1,5.75
2014-05-12,sdEPtaaytya,CBwzaa,3,1,34.916666666666664
2014-05-12,sdEPtaaytyz,CZwazz,2,1,24.916666666666668
2014-05-12,sdEPtaayyPy,CBwzZrt,1,1,14.083333333333334
2014-05-12,sdEPtaaytyz,CZwazz,8,1,4.948333333333333
2014-05-12,sdEPtaaytUE,CZzsaBz,1,1,194.16666666666666
2014-05-12,sdEPtaaytty,CBwzwz,2,1,29.916666666666668
2014-05-12,sdEPtaaytry,CBZBVB,2,1,49.166666666666664
2014-05-12,sdEPtaaytyt,CBwazw,11,5,1041.6666666666667
2014-05-12,sdEPtaaytoE,CZzaBa,1,1,280.0
2014-05-12,sdEPtaayyPa,CBzVBz,5,1,3.25
2014-05-12,sdEPtaaytyE,CBwwwz,2,1,27.25
2014-05-12,sdEPtaaytyE,CBwwwz,2,7,225.75
2014-05-12,sdEPtaaytoo,CBzsBBZ,6,1,124.91666666666667
2014-05-12,sdEPtaaytio,CBwBazs,2,1,35.3125
2014-05-12,sdEPtaayyPP,CBzsBBZ,6,1,124.91666666666667
2014-05-12,sdEPtaaytrP,CBwwwz,3,1,6.229166666666667
2014-05-12,sdEPtaayttr,CZzaaB,5,4,5.0
2014-05-12,sdEPtaayttE,CZzaaB,5,1,59.166666666666664
2014-05-12,sdEPtaaytyE,CBwwwz,3,4,26.333333333333332
2014-05-12,sdEPtaaytiP,CBzszszB,9,2,10.9
2014-05-12,sdEPtaaytyo,CBwVazs,2,1,66.25
2014-05-12,sdEPtaaytyr,CBzszszsa,11,2,213.33333333333334
2014-05-12,sdEPtaaytyU,CZzaaB,2,3,222.25
2014-05-12,sdEPtaaytUU,CZzaaB,2,6,444.5
2014-05-12,sdEPtaaytyE,CBwwwz,11,2,2.5
2014-05-12,sdEPtaaytoE,CZzaBa,3,1,4.766666666666667
2014-05-12,sdEPtaaytot,CBzswaZ,1,3,153.84
2014-05-12,sdEPtaaytyr,CBzszszsa,2,1,205.41666666666666
2014-05-12,sdEPtaaytUP,CZBwZrt,11,1,39.21666666666667
2014-05-12,sdEPtaaytoP,CBwBazs,5,1,13.333333333333334
2014-05-12,sdEPtaaytit,CZzaaB,11,1,1.6666666666666667
2014-05-12,sdEPtaaytrE,CBZaart,2,1,32.5
2014-05-12,sdEPtaaytrP,CBwwwz,1,1,67.16666666666667
2014-05-12,sdEPtaayyPy,CBwzZrt,1,4,160.0
2014-05-12,sdEPtaaytoa,CBwzswrt,2,1,64.16666666666667
2014-05-12,sdEPtaaytrr,CZzsartV,11,4,99.66666666666667
2014-05-12,sdEPtaaytir,CZzaaB,11,1,1.4166666666666667
2014-05-12,sdEPtaayttU,CZzaaB,2,10,705.0
2014-05-12,sdEPtaaytUa,CBZZwa,3,2,9.216666666666667
2014-05-12,sdEPtaaytyP,CZzaaa,12,3,7.1625000000000005
2014-05-12,sdEPtaaytyi,CBwBazs,1,4,1466.6666666666667
2014-05-12,sdEPtaaytyP,CZzaaa,8,2,10.953333333333333
2014-05-12,sdEPtaayyPz,CZBwZrt,2,1,68.16666666666667
2014-05-12,sdEPtaaytoz,CBwBazs,5,1,5.6816666666666675
2014-05-12,sdEPtaaytyi,CBwBazs,1,6,445.0
2014-05-12,sdEPtaaytyi,CBwBazs,1,1,358.3333333333333
2014-05-12,sdEPtaaytrr,CZzsartV,2,53,2419.98
2014-05-12,sdEPtaaytUr,CBwzswa,2,2,69.0
2014-05-12,sdEPtaaytrr,CZzsartV,"2,1",8,74.0
2014-05-12,sdEPtaaytrr,CZzsartV,"2,1",36,212.49
2014-05-12,sdEPtaaytrr,CZzsartV,"2,1",3,14.325000000000001
2014-05-12,sdEPtaaytrU,CBwzswrt,3,1,4.833333333333333
2014-05-12,sdEPtaaytUr,CBwzswa,2,1,41.583333333333336
2014-05-12,sdEPtaaytUo,CZzaaB,2,4,282.0
2014-05-12,AdEAtPPrPio,UNKNOWN_CLIENT,9,-3,-62.25
2014-05-12,sdEPtaaytrr,CZzsartV,3,23,175.70083333333332
2014-05-12,sdEPtaaytUa,CBZZwa,8,1,8.5
2014-05-12,sdEPtaaytyy,CZzaaB,2,2,141.0
2014-05-12,sdEPtaaytrr,CZzsartV,2,23,1110.1333333333334
2014-05-12,sdEPtaayyPE,CBzsBwz,1,1,133.25
2014-05-12,sdEPtaaytii,CBwBazs,5,2,2.5
2014-05-12,sdEPtaaytti,CZzsaazs,"2,1",1,18.916666666666668
2014-05-12,sdEPtaaytor,CBZZzV,2,3,184.75
2014-05-12,sdEPtaaytty,CBwzwz,8,1,8.118333333333334
2014-05-12,sdEPtaaytrz,CBzsBzszs,1,1,66.83333333333333
2014-05-12,sdEPtaaytoy,CBzswVzs,2,1,38.5
2014-05-12,sdEPtaaytrU,CBwzswrt,1,1,97.5
2014-05-12,sdEPtaaytoy,CBzswVzs,2,1,42.166666666666664
2014-05-12,sdEPtaaytUz,CZzaaa,1,9,202.5
2014-05-12,sdEPtaaytrr,CZzsartV,11,23,403.305
2014-05-12,sdEPtaaytUy,CBwzaa,5,15,8.125
2014-05-12,sdEPtaaytro,CBwzaa,5,2,1.0833333333333333
2014-05-12,sdEPtaayyPt,CZzaaa,1,1,10.416666666666666
2014-05-12,sdEPtaaytrr,CZzsartV,11,21,348.25
2014-05-12,sdEPtaaytUy,CBwzaa,5,40,50.0
2014-05-12,sdEPtaayyPr,CZzaaa,2,6,179.5
2014-05-12,sdEPtaaytUt,CZzaaB,11,5,16.25
2014-05-13,sdEPtaayyrr,CBzsZzsV,11,1,11.666666666666666
2014-05-13,sdEPtaayyPU,CBwzswa,1,1,11.6475
2014-05-13,sdEPtaayyrr,CBzsZzsV,1,1,176.66666666666666
2014-05-13,sdEPtaayyar,CZawaa,8,1,28.433333333333334
2014-05-13,AdEAtPPrPoP,UNKNOWN_CLIENT,1,-1,-44.166666666666664
2014-05-13,sdEPtaayyaU,CBzszswZ,11,2,2.0933333333333333
2014-05-13,sdEPtaayyri,CBwBazs,2,1,28.4375
2014-05-13,sdEPtaayyEr,CZzaaB,11,1,6.666666666666667
2014-05-13,sdEPtaayyzP,CBwBazs,2,1,35.3125
2014-05-13,sdEPtaayyaU,CBzszswZ,11,2,2.2183333333333333
2014-05-13,sdEPtaayyza,CZaaBz,2,1,191.17666666666665
2014-05-13,sdEPtaayyaa,CBwwwz,2,1,70.75
2014-05-13,sdEPtaayyPi,CBwazszs,1,1,151.66666666666666
2014-05-13,sdEPtaayyao,CZzszazs,8,1,4.491666666666666
2014-05-13,sdEPtaayyzt,CBzswzsZ,2,2,133.16666666666666
2014-05-13,sdEPtaayyya,CBwzsVzs,2,1,30.0
2014-05-13,sdEPtaayyrr,CBzsZzsV,11,10,9.166666666666666
2014-05-13,sdEPtaayyEP,CZaaBz,2,1,29.916666666666668
2014-05-13,sdEPtaayyzy,CBwazszs,1,2,148.33333333333334
2014-05-13,sdEPtaayyro,CBwBazs,2,1,33.4375
2014-05-13,sdEPtaayyaU,CBzszswZ,8,1,13.5
2014-05-13,sdEPtaayyEU,CZwZaz,3,1,8.108333333333333
2014-05-13,sdEPtaayyEU,CZwZaz,2,1,22.5
2014-05-13,sdEPtaayyrz,CZwZaz,2,3,262.5
2014-05-13,sdEPtaayyEa,CZzaaB,2,1,74.08333333333333
2014-05-13,sdEPtaayyEz,CZzaaB,2,1,74.08333333333333
2014-05-13,sdEPtaayyaE,CBzszswzs,"2,1",1,16.583333333333332
2014-05-13,sdEPtaayyEz,CZzaaB,11,1,8.333333333333334
2014-05-13,sdEPtaayyzU,CBwwwa,3,1,3.0075000000000003
2014-05-13,sdEPtaayytt,CBzszszz,3,1,1.9583333333333333
2014-05-13,sdEPtaayyEt,CBwzsVw,5,1,49.166666666666664
2014-05-13,sdEPtaayyrt,CBwZzB,2,4,155.0
2014-05-13,sdEPtaayyEE,CBzszsza,11,2,59.833333333333336
2014-05-13,sdEPtaayytP,CZBwZrt,2,1,75.33333333333333
2014-05-13,sdEPtaayytr,CBzszszV,2,1,150.0
2014-05-13,sdEPtaayyat,CZwZwz,8,1,15.441666666666668
2014-05-13,sdEPtaayyzE,CBwwwa,2,1,33.583333333333336
2014-05-13,sdEPtaayytr,CBzszszV,11,1,0.0
2014-05-13,sdEPtaayyra,CZwazB,2,1,22.5
2014-05-13,sdEPtaayyrE,CZwaVrt,1,8,180.0
2014-05-13,sdEPtaayyEy,CZzaaB,"2,1",1,4.333333333333333
2014-05-13,sdEPtaayyai,CBwwwz,11,3,3.75
2014-05-13,AdEAtPPrPoa,UNKNOWN_CLIENT,1,-1,-44.166666666666664
2014-05-13,sdEPtaayyyz,YCBZZaz,2,2,45.0
2014-05-13,sdEPtaayytU,CZwaza,1,1,32.833333333333336
2014-05-13,sdEPtaayyzU,CBwwwa,1,1,15.833333333333334
2014-05-13,sdEPtaayyty,CZwaza,1,2,143.33333333333334
2014-05-13,sdEPtaayyaP,YCZzzwz,11,2,5.883333333333333
2014-05-13,sdEPtaayyza,CZaaBz,11,1,24.51
2014-05-13,sdEPtaayyEP,CZaaBz,2,4,246.33333333333334
2014-05-13,sdEPtaayyzi,CZwZrta,2,3,162.5
2014-05-14,sdEPtaayyyU,CBwzaw,12,21,791.0
2014-05-14,sdEPtaayyii,CBwBazs,11,10,112.5
2014-05-14,sdEPtaayyot,CBzVVB,1,2,86.5
2014-05-14,sdEPtaayyUU,CZaaaa,2,3,107.5
2014-05-14,sdEPtaayUPt,CZaVZz,8,1,7.5
2014-05-14,sdEPtaayyUP,CBwwwz,3,1,29.991666666666664
2014-05-14,sdEPtaayyUP,CBwwwz,3,1,10.441666666666666
2014-05-14,sdEPtaayyUi,CZaaVzs,2,1,27.5
2014-05-14,sdEPtaayyoP,CZazsaa,8,1,46.666666666666664
2014-05-14,sdEPtaayyUP,CBwwwz,1,1,64.16666666666667
2014-05-14,sdEPtaayyot,CBzVVB,3,2,12.191666666666668
2014-05-14,sdEPtaayUPy,CBzsBBa,2,1,82.5
2014-05-14,sdEPtaayUar,CBZZzw,2,1,108.25
2014-05-14,sdEPtaayyUt,CZaVaa,3,1,4.958333333333333
2014-05-14,sdEPtaayUaP,CBwwwa,3,4,25.0
2014-05-14,sdEPtaayUaP,CBwwwa,3,2,7.333333333333333
2014-05-14,sdEPtaayUar,CBZZzw,11,1,3.4166666666666665
2014-05-14,sdEPtaayyUP,CBwwwz,3,1,16.195833333333333
2014-05-14,sdEPtaayUPa,CBwzzB,2,1,33.583333333333336
2014-05-14,sdEPtaayyir,CBzsBwz,2,1,287.3333333333333
2014-05-14,sdEPtaayyiP,CZzaaB,11,1,1.6666666666666667
2014-05-14,sdEPtaayUPt,CZaVZz,2,1,61.0
2014-05-14,sdEPtaayUaP,CBwwwa,1,3,222.5
2014-05-14,sdEPtaayyyU,CBwzaw,3,23,49.833333333333336
2014-05-14,sdEPtaayyUz,CBZBVB,2,1,125.0
2014-05-14,sdEPtaayyUy,CBZzsBz,11,1,1.7874999999999999
2014-05-14,sdEPtaayyUy,CBZzsBz,11,1,1.7874999999999999
2014-05-14,sdEPtaayyia,CZBwZrt,1,1,44.916666666666664
2014-05-14,sdEPtaayyUa,CZzsartV,9,4,64.66666666666667
2014-05-14,sdEPtaayyUa,CZzsartV,9,1,32.4125
2014-05-14,sdEPtaayyUa,CZzsartV,9,18,45.0
2014-05-14,sdEPtaayyoa,CBZBzsz,8,1,4.491666666666666
2014-05-14,sdEPtaayyoa,CBZBzsz,8,1,40.333333333333336
2014-05-14,sdEPtaayyoa,CBZBzsz,8,1,14.0375
2014-05-14,sdEPtaayyUa,CZzsartV,3,3,65.75
2014-05-14,sdEPtaayyor,CZzaaB,2,6,423.0
2014-05-14,sdEPtaayyoE,CZwaza,2,6,383.60999999999996
2014-05-14,sdEPtaayyoE,CZwaza,11,6,0.0
2014-05-14,sdEPtaayyiU,CBzsZwZ,13,1,53.833333333333336
2014-05-14,sdEPtaayyio,CBzrtzsV,11,1,17.8425
2014-05-14,sdEPtaayyUa,CZzsartV,2,2,195.83333333333334
2014-05-14,sdEPtaayyiE,CBZzBa,8,2,116.33333333333333
2014-05-14,sdEPtaayyiE,CBZzBa,8,2,144.09
2014-05-14,sdEPtaayUPo,CBwaaV,1,1,46.78583333333333
2014-05-14,sdEPtaayyUo,CZwVzsZ,8,2,205.01666666666665
2014-05-14,sdEPtaayUPU,CBzswVzs,2,1,65.0
2014-05-14,sdEPtaayyUa,CZzsartV,1,4,173.0
2014-05-14,sdEPtaayUaE,YCBwwwrt,2,1,36.666666666666664
2014-05-14,sdEPtaayyio,CBzrtzsV,1,1,283.3333333333333
2014-05-14,sdEPtaayyUy,CBZzsBz,2,1,31.5
2014-05-14,sdEPtaayyUy,CBZzsBz,2,1,31.5
2014-05-14,sdEPtaayUaa,CZwzzZ,2,1,29.916666666666668
2014-05-14,sdEPtaayUPr,CBZwBB,3,2,11.783333333333333
2014-05-14,sdEPtaayyiy,CBzswwz,11,2,41.5
2014-05-14,sdEPtaayUPP,CZzsaaB,2,3,170.25
2014-05-14,sdEPtaayyoy,CZwazB,2,1,37.645
2014-05-14,sdEPtaayyoy,CZwazB,2,1,20.416666666666668
2014-05-14,sdEPtaayyoy,CZwazB,11,1,0.5141666666666667
2014-05-14,sdEPtaayyyU,CBwzaw,1,21,1251.25
2014-05-14,sdEPtaayyiy,CBzswwz,11,2,60.833333333333336
2014-05-14,sdEPtaayyoi,CBzrtzw,1,1,57.083333333333336
2014-05-14,sdEPtaayyoy,CZwazB,3,1,4.0249999999999995
2014-05-14,sdEPtaayyUa,CZzsartV,11,2,58.0
2014-05-14,sdEPtaayUPE,CZBwZrt,2,1,78.25
2014-05-14,sdEPtaayyUa,CZzsartV,11,4,82.66666666666667
2014-05-14,sdEPtaayUaa,CZwzzZ,2,1,24.916666666666668
2014-05-14,sdEPtaayyoo,CZwazB,1,1,43.25
2014-05-14,sdEPtaayUaz,CBwrtaw,11,1,2.9416666666666664
2014-05-14,sdEPtaayyUa,CZzsartV,11,1,41.666666666666664
2014-05-14,sdEPtaayUPr,CBZwBB,1,2,133.33333333333334
2014-05-15,sdEPtaayUrE,CBzrtzw,3,1,16.195833333333333
2014-05-15,sdEPtaayUtE,CBZaZB,3,1,4.5375000000000005
2014-05-15,sdEPtaayUzP,CZzsBBa,8,2,257.1666666666667
2014-05-15,sdEPtaayUEz,CZaaBz,2,2,89.16666666666667
2014-05-15,sdEPtaayUEo,CBzszzZ,9,3,45.5
2014-05-15,sdEPtaayUEP,CZaaBz,2,1,138.08333333333334
2014-05-15,sdEPtaayUro,CZartaz,2,1,27.083333333333332
2014-05-15,sdEPtaayUEa,CBzswaZ,3,1,11.862499999999999
2014-05-15,sdEPtaayUtt,CBZBzsrt,2,1,36.583333333333336
2014-05-15,sdEPtaayUtr,CBwzswrt,1,1,28.583333333333332
2014-05-15,sdEPtaayUyt,CZartza,3,6,28.599999999999998
2014-05-15,sdEPtaayUty,CBwBazs,5,2,11.363333333333335
2014-05-15,sdEPtaayUzU,CBZZzV,6,1,2.2483333333333335
2014-05-15,sdEPtaayUtU,CBwBazs,5,1,5.6816666666666675
2014-05-15,sdEPtaayUra,CZwZaz,8,1,5.111666666666667
2014-05-15,sdEPtaayUEr,CBwzsrtw,3,2,9.375
2014-05-15,sdEPtaayUtr,CBwzswrt,3,1,1.9583333333333333
2014-05-15,sdEPtaayUyE,CZzswrtzs,2,1,102.5
2014-05-15,sdEPtaayUEE,CBzzsVrt,3,2,61.07333333333333
2014-05-15,sdEPtaayUEE,CBzzsVrt,3,1,15.25
2014-05-15,sdEPtaayUEE,CBzzsVrt,5,2,9.075000000000001
2014-05-15,sdEPtaayUEr,CBwzsrtw,2,12,345.0
2014-05-15,sdEPtaayUrt,CBwzswrt,1,1,97.5
2014-05-15,sdEPtaayUEr,CBwzsrtw,2,1,62.43083333333333
2014-05-15,sdEPtaayUEr,CBwzsrtw,2,4,303.0
2014-05-15,sdEPtaayUrt,CBwzswrt,3,1,46.875
2014-05-15,sdEPtaayUzz,CBzsaVrt,2,1,54.583333333333336
2014-05-15,sdEPtaayUzo,CBwazB,2,1,41.666666666666664
2014-05-15,sdEPtaayUzz,CBzsaVrt,11,1,24.916666666666668
2014-05-15,sdEPtaayUri,CBzswaV,2,6,420.0
2014-05-15,sdEPtaayUaU,CZwBBw,6,2,59.25666666666667
2014-05-15,sdEPtaayUza,CBzzszrt,3,5,261.0416666666667
2014-05-15,sdEPtaayUay,CZwBBw,6,1,179.35
2014-05-15,sdEPtaayUtE,CBZaZB,2,1,37.416666666666664
2014-05-15,sdEPtaayUzi,CZartza,3,1,84.52499999999999
2014-05-15,sdEPtaayUzz,CBzsaVrt,8,1,29.641666666666666
2014-05-15,sdEPtaayUEr,CBwzsrtw,8,1,30.75
2014-05-15,sdEPtaayUEi,CBwzszzs,11,1,222.58333333333334
2014-05-15,sdEPtaayUrU,CBZzsVzs,5,1,6.145833333333333
2014-05-15,sdEPtaayUzt,CZwzwB,3,1,1.8416666666666668
2014-05-15,sdEPtaayUti,CBwBazs,2,1,28.4375
2014-05-15,sdEPtaayUao,CBzzVw,11,1,6.25
2014-05-15,sdEPtaayUto,CBwBazs,2,1,28.4375
2014-05-15,sdEPtaayUrP,YCZzzwz,11,2,2.32
2014-05-15,sdEPtaayUEy,CBzszsVz,11,2,13.958333333333334
2014-05-15,sdEPtaayUrz,CZaaaa,2,6,364.5
2014-05-15,sdEPtaayUry,CBzVBz,2,2,179.66666666666666
2014-05-15,sdEPtaayUrr,CBzszzzs,2,1,82.86
2014-05-15,sdEPtaayUEP,CZaaBz,11,1,76.66666666666667
2014-05-15,sdEPtaayUzy,CBzsZaz,3,1,97.91666666666667
2014-05-15,sdEPtaayUzt,CZwzwB,2,1,69.08333333333333
2014-05-15,sdEPtaayUzt,CZwzwB,8,1,22.088333333333335
2014-05-15,sdEPtaayUEt,CBzszZa,2,1,49.083333333333336
2014-05-15,sdEPtaayUzt,CZwzwB,3,1,6.941666666666666
2014-05-15,sdEPtaayUzt,CZwzwB,8,1,17.666666666666668
2014-05-15,sdEPtaayUzt,CZwzwB,6,1,213.08333333333334
2014-05-15,sdEPtaayUEP,CZaaBz,11,1,16.166666666666668
2014-05-16,sdEPtaayiay,CBwzzB,12,1,0.0
2014-05-16,sdEPtaayiaa,CBzszszrt,2,1,29.0
2014-05-16,sdEPtaayiay,CBwzzB,11,1,0.0
2014-05-16,sdEPtaayiao,CZzszsrtZ,1,2,116.5
2014-05-16,sdEPtaayUoa,CZzszzsB,2,1,82.86
2014-05-16,sdEPtaayiay,CBwzzB,12,1,0.0
2014-05-16,sdEPtaayiar,CZzszszB,11,9,183.75
2014-05-16,sdEPtaayiay,CBwzzB,12,1,0.0
2014-05-16,sdEPtaayiay,CBwzzB,11,3,0.0
2014-05-16,sdEPtaayUoi,CZzBart,1,1,70.83333333333333
2014-05-16,sdEPtaayiaa,CBzszszrt,2,1,96.66666666666667
2014-05-16,sdEPtaayiay,CBwzzB,12,1,0.0
2014-05-16,sdEPtaayiay,CBwzzB,12,1,0.0
2014-05-16,sdEPtaayiPU,CBwBazs,5,2,2.5
2014-05-16,AdEAtPPrPoE,UNKNOWN_CLIENT,1,-1,-44.166666666666664
2014-05-16,sdEPtaayUio,CZzaaB,2,3,211.5
2014-05-16,sdEPtaayiaz,CBwaaz,2,1,31.5
2014-05-16,sdEPtaayUit,CBzswVzs,2,8,273.3333333333333
2014-05-16,sdEPtaayUoU,CBZZzV,2,1,100.0
2014-05-16,sdEPtaayUir,CBzswVzs,2,4,136.66666666666666
2014-05-16,sdEPtaayiPr,CZawaa,1,1,66.25
2014-05-16,sdEPtaayUUo,CBzswVzs,2,1,34.166666666666664
2014-05-16,sdEPtaayUUi,CBzswVzs,2,2,68.33333333333333
2014-05-16,sdEPtaayUUr,CBzswVzs,2,1,34.166666666666664
2014-05-16,sdEPtaayiPt,CBzsZaZ,2,6,447.5
2014-05-16,sdEPtaayUiU,CBzszsaz,3,1,15.458333333333334
2014-05-16,sdEPtaayUUE,CBzswVzs,2,2,68.33333333333333
2014-05-16,sdEPtaayUUP,CBzswVzs,2,3,102.5
2014-05-16,sdEPtaayiat,CBwaaz,2,1,54.925000000000004
2014-05-16,sdEPtaayUyo,CBzswVzs,2,13,444.1666666666667
2014-05-16,sdEPtaayUUi,CBzswVzs,2,1,110.83333333333333
2014-05-16,sdEPtaayiaU,CZwzaZ,3,2,7.239999999999999
2014-05-16,sdEPtaayUiE,CBzswVzs,2,24,910.0
2014-05-16,sdEPtaayiaU,CZwzaZ,1,2,126.66666666666667
2014-05-16,sdEPtaayUot,CBwaZw,1,1,63.666666666666664
2014-05-16,sdEPtaayUot,CBwaZw,3,1,3.845833333333333
2014-05-16,sdEPtaayiai,CBwzszzs,2,1,54.35583333333333
2014-05-16,sdEPtaayUot,CBwaZw,3,1,4.833333333333333
2014-05-16,sdEPtaayiPE,CZzaaB,2,3,211.5
2014-05-16,sdEPtaayUUz,CZzsaaB,2,1,240.83333333333334
2014-05-16,sdEPtaayUUt,CZzaaB,11,2,32.333333333333336
2014-05-16,sdEPtaayUyi,CBzszBzs,2,1,32.5
2014-05-16,sdEPtaayUoi,CZzBart,11,1,0.0
2014-05-16,sdEPtaayUia,CBzszsza,6,1,4.25
2014-05-16,sdEPtaayUia,CBzszsza,6,1,99.91666666666667
2014-05-16,sdEPtaayUiy,CZaVrtrt,2,1,77.75
2014-05-16,sdEPtaayUUa,CZBBZw,2,1,32.5
2014-05-16,sdEPtaayUUz,CZzsaaB,11,1,86.08333333333333
2014-05-16,sdEPtaayUor,CZwzVz,2,3,86.25
2014-05-16,sdEPtaayUoE,CZwazsz,1,1,283.3333333333333
2014-05-16,sdEPtaayUoP,CZzaaB,2,1,74.08333333333333
2014-05-16,sdEPtaayUoz,CZwazrt,3,3,12.375
2014-05-16,sdEPtaayiPi,CBwBazs,11,1,30.833333333333332
2014-05-16,sdEPtaayUUz,CZzsaaB,2,2,394.60999999999996
2014-05-16,sdEPtaayUoz,CZwazrt,3,5,28.333333333333332
2014-05-16,sdEPtaayUoz,CZwazrt,3,2,12.5
2014-05-16,sdEPtaayUUa,CZBBZw,3,1,9.333333333333334
2014-05-16,sdEPtaayiaP,CZzsZZa,11,1,12.5
2014-05-16,sdEPtaayUii,CBwzsza,"2,1",1,20.833333333333332
2014-05-16,sdEPtaayiao,CZzszsrtZ,3,1,3.9
2014-05-16,sdEPtaayiaE,CZwaZzs,2,3,307.5
2014-05-16,AdEAtPPrPor,UNKNOWN_CLIENT,1,-1,-44.166666666666664
2014-05-19,sdEPtaayizy,CZwazsw,8,1,30.416666666666668
2014-05-19,sdEPtaayitt,CBwZzB,1,1,83.25
2014-05-19,sdEPtaayizy,CZwazsw,8,1,12.071666666666667
2014-05-19,sdEPtaayizr,CZawaa,1,2,57.47333333333333
2014-05-19,sdEPtaayizy,CZwazsw,9,1,16.666666666666668
2014-05-19,sdEPtaayitE,CZwzzZ,1,1,280.0
2014-05-19,sdEPtaayizy,CZwazsw,9,2,4.208333333333333
2014-05-19,sdEPtaayity,CBwBazs,5,1,40.416666666666664
2014-05-19,sdEPtaayiEU,CZzaaB,2,3,222.25
2014-05-19,sdEPtaayizy,CZwazsw,11,1,0.6758333333333333
2014-05-19,sdEPtaayizy,CZwazsw,11,1,2.035
2014-05-19,sdEPtaayiya,CBzVBz,9,2,10.9
2014-05-19,sdEPtaayizy,CZwazsw,8,1,4.491666666666666
2014-05-19,sdEPtaayizy,CZwazsw,11,1,2.283333333333333
2014-05-19,sdEPtaayitE,CZwzzZ,2,1,52.083333333333336
2014-05-19,sdEPtaayiEt,CZwVzsZ,2,1,94.33333333333333
2014-05-19,sdEPtaayirt,YCBZZaz,2,1,37.333333333333336
2014-05-19,sdEPtaayirr,CZaVVa,2,2,80.96666666666667
2014-05-19,sdEPtaayiyE,CBZrtzzs,11,2,2.32
2014-05-19,sdEPtaayizE,CZzsaaa,2,5,161.66666666666666
2014-05-19,sdEPtaayirU,CBwwVw,5,1,13.541666666666666
2014-05-19,AdEAtPPrPoU,UNKNOWN_CLIENT,2,-13,-491.0316666666667
2014-05-19,sdEPtaayiEz,CBzszszw,"2,1",5,95.83333333333333
2014-05-19,sdEPtaayirP,CZwwZz,3,1,7.239166666666667
2014-05-19,sdEPtaayiyz,CBwBwB,1,1,42.5
2014-05-19,sdEPtaayirU,CBwwVw,2,1,37.333333333333336
2014-05-19,sdEPtaayizr,CZawaa,1,2,121.66666666666667
2014-05-19,sdEPtaayizi,CBZVzz,8,2,110.39999999999999
2014-05-19,sdEPtaayiyP,CZzaaB,9,19,109.25
2014-05-19,sdEPtaayira,CBzVzzs,8,1,8.5
2014-05-19,sdEPtaayizt,CZzsartV,5,2,25.0
2014-05-19,sdEPtaayizP,CZwazB,11,3,4.5
2014-05-19,sdEPtaayizz,CBzswzsa,6,1,29.628333333333334
2014-05-19,sdEPtaayirt,YCBZZaz,2,1,117.10333333333334
2014-05-19,sdEPtaayirt,YCBZZaz,2,1,71.435
2014-05-19,sdEPtaayitt,CBwZzB,3,1,2.275
2014-05-19,sdEPtaayitr,CZBwZrt,2,1,49.833333333333336
